customer_id,loan_category,loan_amount,interest_rate,tenure_months,employment_type,annual_income,credit_score,existing_loans,age,monthly_obligations,emi_to_income_ratio,loan_to_income_ratio,Defaulter
CUST_001700,Credit Card,935000,7.68,12,Private Sector,200000,643,1,36,10601,4.675,4.675,1
CUST_001701,Mortgage,671000,5.47,18,Business Owner,200000,575,1,24,16710,2.2367,3.355,0
CUST_001702,Vehicle,677000,4.38,120,Private Sector,200000,681,0,38,9558,0.3385,3.385,0
CUST_001703,Vehicle,190000,11.1,84,Private Sector,200000,789,2,32,9804,0.1357,0.95,0
CUST_001704,Mortgage,646000,13.52,180,Private Sector,200000,688,0,41,14728,0.2153,3.23,0
CUST_001705,Credit Card,171000,5.19,84,Government,200000,596,1,36,13289,0.1221,0.855,0
CUST_001706,Medical,894000,8.2,120,Private Sector,200000,646,0,35,16750,0.447,4.47,0
CUST_001707,Medical,800000,5.13,12,Business Owner,200000,634,1,40,11615,4,4,0
CUST_001708,Mortgage,784000,10.53,84,Freelancer,200000,,1,21,23434,0.56,3.92,1
CUST_001709,Vehicle,413000,6.88,120,Business Owner,200000,571,1,26,16093,0.2065,2.065,0
CUST_001710,Medical,961000,8.61,84,Business Owner,200000,557,0,44,4693,0.6864,4.805,1
CUST_001711,Business Expansion,184000,15.35,24,Business Owner,200000,594,1,42,6447,0.46,0.92,0
CUST_001712,Mortgage,752000,12.57,36,,200000,547,3,49,3791,1.2533,3.76,1
CUST_001713,Vehicle,218000,13.66,240,Unemployed,216151.49,621,1,42,12774,0.0504,1.0086,0
CUST_001714,Mortgage,174000,4.75,120,Government,200000,708,1,33,5092,0.087,0.87,0
CUST_001715,Business Expansion,868000,9.78,84,Unemployed,200000,818,0,43,22866,0.62,4.34,0
CUST_001716,Vehicle,560000,15.52,12,Private Sector,200000,723,1,46,12028,2.8,2.8,0
CUST_001717,Medical,888000,10.03,36,Private Sector,200000,754,1,25,9770,1.48,4.44,1
CUST_001718,Credit Card,92000,11.83,6,Private Sector,200000,620,0,37,9342,0.92,0.46,0
CUST_001719,Credit Card,644000,15.81,240,Freelancer,200000,601,1,51,15043,0.161,3.22,0
CUST_001720,Medical,894000,12.64,84,Private Sector,251799.24,650,2,33,20782,0.5072,3.5504,0
CUST_001721,Vehicle,503000,5.66,84,Private Sector,200000,746,0,37,16875,0.3593,2.515,0
CUST_001722,Mortgage,652000,8.28,120,Business Owner,200000,601,1,40,5523,0.326,3.26,1
CUST_001723,Mortgage,411000,9.75,180,Government,200000,628,0,39,3332,0.137,2.055,0
CUST_001724,Mortgage,222000,7.19,24,Business Owner,200000,760,0,35,22658,0.555,1.11,0
CUST_001725,Mortgage,206000,11.4,18,Freelancer,200000,754,1,31,21001,0.6867,1.03,0
CUST_001726,Vehicle,616000,10.81,24,Government,200000,619,1,34,17412,1.54,3.08,0
CUST_001727,Vehicle,887000,6.77,240,Freelancer,222939.46,770,0,30,8782,0.1989,3.9787,0
CUST_001728,Vehicle,967000,13.85,18,Business Owner,,635,0,43,6430,3.2233,4.835,0
CUST_001729,Education Loan,495000,12.65,84,Government,268320.63,777,1,46,20585,0.2635,1.8448,0
CUST_001730,Vehicle,497000,10.76,60,Private Sector,200000,620,0,49,14736,0.497,2.485,0
CUST_001731,Business Expansion,273000,17.71,84,Private Sector,200000,657,2,21,1104,0.195,1.365,1
CUST_001732,Vehicle,727000,7.2,18,Freelancer,200000,747,0,39,3108,2.4233,3.635,0
CUST_001733,Education Loan,851000,9.39,84,Private Sector,200000,518,1,29,13915,0.6079,4.255,1
CUST_001734,Medical,524000,10.54,180,Business Owner,200000,795,1,29,2896,0.1747,2.62,0
CUST_001735,Mortgage,385000,14.93,6,Government,200000,787,3,37,7409,3.85,1.925,0
CUST_001736,Mortgage,147000,11.19,60,Freelancer,200000,699,0,31,22077,0.147,0.735,1
CUST_001737,Vehicle,349000,13.13,36,Freelancer,200000,741,0,42,24010,0.5817,1.745,0
CUST_001738,Education Loan,518000,11.49,6,Government,200000,608,0,28,21605,5.18,2.59,0
CUST_001739,Vehicle,645000,7.13,180,Private Sector,200000,834,0,24,20869,0.215,3.225,1
CUST_001740,Vehicle,812000,11.87,24,Business Owner,316366.16,625,2,29,7124,1.2833,2.5666,0
CUST_001741,Credit Card,888000,12.97,240,Private Sector,200000,561,1,32,7295,0.222,4.44,0
CUST_001742,Credit Card,257000,13.94,60,Unemployed,200000,599,0,37,12492,0.257,1.285,1
CUST_001743,Credit Card,63000,11.15,60,Government,,768,2,21,22694,0.063,0.315,0
CUST_001744,Credit Card,919000,6.69,36,Private Sector,271920.58,852,0,42,21907,1.1266,3.3797,0
CUST_001745,Business Expansion,829000,7.94,18,Private Sector,200000,692,0,26,5413,2.7633,4.145,0
CUST_001746,Mortgage,880000,8.07,60,Private Sector,200000,569,0,31,7526,0.88,4.4,1
CUST_001747,Credit Card,148000,7.94,180,,200000,773,1,38,15493,0.0493,0.74,0
CUST_001748,Medical,678000,9.49,36,Private Sector,223722.32,553,0,28,12983,1.0102,3.0305,0
CUST_001749,Medical,97000,11.69,180,Government,292527.39,683,2,41,10782,0.0221,0.3316,0
CUST_001750,Credit Card,580000,6.09,180,Private Sector,200000,716,1,41,9211,0.1933,2.9,0
CUST_001751,Education Loan,518000,8.4,84,Private Sector,200000,689,0,25,8740,0.37,2.59,0
CUST_001752,Mortgage,644000,9.82,180,Private Sector,200000,722,0,50,10032,0.2147,3.22,0
CUST_001753,Credit Card,210000,17.33,6,Private Sector,200000,765,0,49,13674,2.1,1.05,0
CUST_001754,Credit Card,986000,7.67,120,Freelancer,200000,759,1,27,16515,0.493,4.93,0
CUST_001755,Education Loan,841000,11.51,12,Business Owner,200000,744,2,25,24992,4.205,4.205,0
CUST_001756,Mortgage,864000,9.94,6,Government,286665.44,443,0,39,2312,6.0279,3.014,1
CUST_001757,Mortgage,634000,10.58,240,Private Sector,200000,630,1,46,12144,0.1585,3.17,0
CUST_001758,Vehicle,680000,9.26,84,Private Sector,200000,636,2,39,9981,0.4857,3.4,0
CUST_001759,Medical,858000,12.42,180,Private Sector,200000,700,0,47,14944,0.286,4.29,0
CUST_001760,Education Loan,136000,16.46,18,Government,200000,690,1,32,740,0.4533,0.68,0
CUST_001761,Credit Card,815000,11.08,18,Unemployed,200000,562,1,42,4378,2.7167,4.075,1
CUST_001762,Credit Card,754000,9.66,84,Government,200000,677,1,56,15820,0.5386,3.77,1
CUST_001763,Mortgage,702000,16.69,180,Business Owner,200000,541,0,37,,0.234,3.51,1
CUST_001764,Vehicle,202000,16.39,84,Unemployed,200000,715,0,21,19381,0.1443,1.01,0
CUST_001765,Credit Card,356000,7.32,120,Government,200000,900,1,44,12465,0.178,1.78,0
CUST_001766,Medical,607000,5.58,180,Freelancer,200000,585,1,31,6715,0.2023,3.035,0
CUST_001767,Education Loan,983000,9.48,6,Unemployed,200000,560,0,47,23400,9.83,4.915,0
CUST_001768,Vehicle,377000,10.06,36,Private Sector,200000,640,0,34,14948,0.6283,1.885,0
CUST_001769,Vehicle,330000,11.46,180,Unemployed,200000,792,2,47,20764,0.11,1.65,0
CUST_001770,Medical,143000,9.3,180,Government,200000,838,2,40,18746,0.0477,0.715,0
CUST_001771,Business Expansion,718000,12.73,12,Government,200000,,1,24,15864,3.59,3.59,0
CUST_001772,Medical,61000,19.28,6,Private Sector,200000,701,1,40,20586,0.61,0.305,0
CUST_001773,Mortgage,1670000,4,24,Private Sector,802981.51,611,1,27,5922,1.0399,2.0797,0
CUST_001774,Education Loan,479000,9.25,18,Private Sector,200000,757,1,37,17348,1.5967,2.395,0
CUST_001775,Mortgage,271000,4.99,60,Private Sector,,594,2,46,13716,0.271,1.355,0
CUST_001776,Mortgage,777000,7.7,36,Business Owner,200000,567,2,36,,1.295,3.885,0
CUST_001777,Business Expansion,474000,13.52,36,Government,200000,527,0,33,18505,0.79,2.37,0
CUST_001778,Vehicle,593000,10.95,180,Private Sector,200000,533,3,34,19469,0.1977,2.965,0
CUST_001779,Credit Card,227000,8.72,24,Private Sector,200000,649,0,48,18680,0.5675,1.135,0
CUST_001780,Credit Card,126000,10.02,12,Unemployed,311579.92,636,0,52,22546,0.4044,0.4044,0
CUST_001781,Vehicle,122000,11.71,36,Government,,631,0,27,18802,0.2033,0.61,0
CUST_001782,Business Expansion,136000,13.2,120,Government,200000,683,0,56,11980,0.068,0.68,0
CUST_001783,Credit Card,152000,4,12,Government,200000,694,1,52,8253,0.76,0.76,0
CUST_001784,Mortgage,266000,8.45,180,Private Sector,200000,602,3,47,1595,0.0887,1.33,0
CUST_001785,Mortgage,328000,8.87,84,Private Sector,200000,534,0,32,23387,0.2343,1.64,0
CUST_001786,Vehicle,386000,12.16,84,Government,200000,716,0,21,4638,0.2757,1.93,0
CUST_001787,Medical,190000,7.24,6,Government,200000,781,0,33,7488,1.9,0.95,0
CUST_001788,Mortgage,185000,16.53,6,Private Sector,200000,766,1,41,11319,1.85,0.925,0
CUST_001789,Business Expansion,442000,9.23,240,Private Sector,200000,619,2,57,12389,0.1105,2.21,0
CUST_001790,Credit Card,810000,14.04,24,Unemployed,200000,578,1,44,23780,2.025,4.05,0
CUST_001791,Vehicle,394000,11.13,180,Private Sector,200000,780,0,35,6055,0.1313,1.97,1
CUST_001792,Business Expansion,246000,14.94,84,Unemployed,200000,748,2,41,,0.1757,1.23,0
CUST_001793,Vehicle,1756000,16.27,240,Business Owner,567502.92,816,2,38,5002,0.1547,3.0943,0
CUST_001794,Mortgage,643000,5.57,240,Business Owner,200000,672,1,32,5373,0.1607,3.215,1
CUST_001795,Vehicle,357000,10.35,6,Unemployed,200000,742,1,36,16167,3.57,1.785,0
CUST_001796,Vehicle,430000,9.2,18,Government,200000,630,3,43,6525,1.4333,2.15,0
CUST_001797,Mortgage,99000,13.28,18,Private Sector,200000,678,3,44,11819,0.33,0.495,0
CUST_001798,Business Expansion,231000,13.37,36,,200000,667,3,41,5655,0.385,1.155,0
CUST_001799,Business Expansion,858000,13.24,6,Private Sector,200000,689,1,46,1018,8.58,4.29,0
CUST_001800,Credit Card,187000,16.19,120,Private Sector,200000,762,0,25,10851,0.0935,0.935,0
CUST_001801,Vehicle,924000,4.96,12,Freelancer,200000,598,1,34,12007,4.62,4.62,0
CUST_001802,Vehicle,475000,11.37,180,Unemployed,200000,705,0,64,6717,0.1583,2.375,0
CUST_001803,Mortgage,91000,10.24,12,Private Sector,200000,747,1,42,502,0.455,0.455,0
CUST_001804,Credit Card,458000,17.46,120,Private Sector,200000,529,2,21,738,0.229,2.29,1
CUST_001805,Medical,900000,10.05,240,Government,200000,647,2,59,24416,0.225,4.5,0
CUST_001806,Vehicle,88000,13.88,18,Government,,617,2,32,7755,0.2933,0.44,0
CUST_001807,Vehicle,732000,11.08,24,Private Sector,200000,,1,42,18182,1.83,3.66,1
CUST_001808,Credit Card,639000,12.98,180,Business Owner,200000,710,2,56,11708,0.213,3.195,0
CUST_001809,Education Loan,150000,5.01,240,Government,200000,644,0,45,20513,0.0375,0.75,0
CUST_001810,Medical,527000,12.83,6,Private Sector,200000,606,1,41,16392,5.27,2.635,0
CUST_001811,Education Loan,87000,14.35,36,Unemployed,200000,563,0,26,17353,0.145,0.435,0
CUST_001812,Vehicle,735000,5.57,180,Government,200000,560,2,32,2111,0.245,3.675,0
CUST_001813,Vehicle,734000,12.66,120,Private Sector,200000,625,1,34,1240,0.367,3.67,0
CUST_001814,Business Expansion,110000,9.37,240,Private Sector,200000,755,1,35,12730,0.0275,0.55,0
CUST_001815,Vehicle,854000,12.41,60,Business Owner,200000,691,3,29,10251,0.854,4.27,0
CUST_001816,Medical,200000,11.68,240,Private Sector,200000,786,3,48,13142,0.05,1,0
CUST_001817,Medical,365000,7.11,180,Government,252618.96,668,0,38,5999,0.0963,1.4449,0
CUST_001818,Mortgage,160000,13.33,240,Government,200000,547,0,49,18183,0.04,0.8,0
CUST_001819,Business Expansion,388000,12.84,6,Private Sector,200000,752,0,41,10698,3.88,1.94,0
CUST_001820,Vehicle,198000,8.23,240,Private Sector,200000,721,0,36,20227,0.0495,0.99,0
CUST_001821,Business Expansion,294000,14.76,18,Business Owner,200000,657,0,44,7001,0.98,1.47,0
CUST_001822,Business Expansion,668000,13.18,180,Unemployed,,588,1,43,6101,0.2227,3.34,1
CUST_001823,Education Loan,978000,18.25,84,Freelancer,200000,604,2,53,22638,0.6986,4.89,0
CUST_001824,Mortgage,1871000,15.33,18,Freelancer,620196.74,601,1,44,24060,2.0112,3.0168,0
CUST_001825,Credit Card,232000,7.84,18,Government,200000,620,3,36,6108,0.7733,1.16,0
CUST_001826,Vehicle,589000,9.57,24,Freelancer,200000,713,1,43,12431,1.4725,2.945,0
CUST_001827,Mortgage,332000,10.34,84,Business Owner,,748,2,43,24228,0.2371,1.66,0
CUST_001828,Business Expansion,649000,7.75,6,Government,200000,628,2,54,17360,6.49,3.245,0
CUST_001829,Education Loan,527000,16.36,36,Freelancer,200000,807,0,32,2207,0.8783,2.635,0
CUST_001830,Vehicle,188000,12.86,84,Private Sector,200000,616,0,38,8742,0.1343,0.94,0
CUST_001831,Mortgage,231000,11.8,36,Private Sector,200000,754,1,25,18227,0.385,1.155,0
CUST_001832,Vehicle,701000,16.2,24,,200000,592,1,44,5764,1.7525,3.505,1
CUST_001833,Credit Card,698000,13.21,6,Government,200000,687,3,29,17920,6.98,3.49,1
CUST_001834,Mortgage,956000,11.5,240,Government,,648,0,29,14186,0.239,4.78,0
CUST_001835,Vehicle,343000,11.58,60,Freelancer,200000,794,0,33,23020,0.343,1.715,0
CUST_001836,Education Loan,202000,10.9,60,Unemployed,200000,,0,35,8960,0.202,1.01,0
CUST_001837,Vehicle,678000,11.98,24,Private Sector,200000,687,1,40,4063,1.695,3.39,1
CUST_001838,Mortgage,314000,4.14,60,Freelancer,200000,550,1,37,20091,0.314,1.57,0
CUST_001839,Business Expansion,267000,7.85,60,Private Sector,200000,586,1,53,12726,0.267,1.335,0
CUST_001840,Business Expansion,716000,8.57,60,Private Sector,200000,487,0,41,1048,0.716,3.58,0
CUST_001841,Mortgage,65000,8.34,60,Government,200000,665,0,51,16598,0.065,0.325,0
CUST_001842,Business Expansion,74000,9.8,180,Government,200000,566,0,35,15579,0.0247,0.37,0
CUST_001843,Medical,224000,9.95,12,Business Owner,200000,720,0,48,7414,1.12,1.12,0
CUST_001844,Credit Card,682000,5.57,120,Government,200000,672,1,54,3578,0.341,3.41,0
CUST_001845,Medical,1856000,12.29,84,Government,380907.63,582,2,38,14313,0.6961,4.8726,0
CUST_001846,Mortgage,222000,8.73,60,Private Sector,370291.45,804,0,59,12305,0.1199,0.5995,0
CUST_001847,Education Loan,240000,9.93,84,Freelancer,200000,751,2,29,,0.1714,1.2,0
CUST_001848,Vehicle,997000,7.4,84,Business Owner,200000,659,0,43,20113,0.7121,4.985,1
CUST_001849,Vehicle,181000,12.33,12,Freelancer,200000,548,1,34,4855,0.905,0.905,0
CUST_001850,Credit Card,961000,6.75,24,Private Sector,200000,553,1,21,10109,2.4025,4.805,0
CUST_001851,Mortgage,605000,4.54,18,Private Sector,200000,607,2,25,18772,2.0167,3.025,0
CUST_001852,Credit Card,826000,14.71,18,Freelancer,200000,807,2,28,,2.7533,4.13,0
CUST_001853,Mortgage,396000,11.99,240,Freelancer,200000,720,0,41,14713,0.099,1.98,0
CUST_001854,Credit Card,770000,15.35,60,Private Sector,200000,694,2,50,9970,0.77,3.85,0
CUST_001855,Mortgage,913000,12.26,18,Government,200000,735,1,30,12219,3.0433,4.565,0
CUST_001856,Education Loan,117000,9.65,180,Government,200000,750,0,23,4424,0.039,0.585,0
CUST_001857,Mortgage,525000,10.17,18,Government,200000,584,0,26,19539,1.75,2.625,0
CUST_001858,Education Loan,849000,13.73,120,Government,200000,684,1,36,10322,0.4245,4.245,0
CUST_001859,Business Expansion,433000,9.19,12,Private Sector,200000,649,1,48,8489,2.165,2.165,0
CUST_001860,Credit Card,955000,12.37,36,Business Owner,200000,776,0,42,2220,1.5917,4.775,0
CUST_001861,Vehicle,581000,7.87,180,Private Sector,200000,612,0,37,3319,0.1937,2.905,0
CUST_001862,Mortgage,150000,8.69,180,Government,200000,776,1,23,1525,0.05,0.75,0
CUST_001863,Medical,409000,11.36,24,Business Owner,200000,694,1,42,13924,1.0225,2.045,0
CUST_001864,Vehicle,200000,10.92,120,Business Owner,200000,667,0,24,10707,0.1,1,0
CUST_001865,Vehicle,930000,11.13,120,Government,599325.3,638,5,37,24361,0.1552,1.5517,0
CUST_001866,Education Loan,388000,5.04,180,Government,216969.76,706,2,45,8330,0.1192,1.7883,0
CUST_001867,Vehicle,659000,12.36,36,Freelancer,200000,471,0,53,1559,1.0983,3.295,1
CUST_001868,Mortgage,370000,10.01,12,Government,200000,471,1,44,2304,1.85,1.85,0
CUST_001869,Mortgage,551000,9.09,36,,200000,624,1,37,20552,0.9183,2.755,0
CUST_001870,Mortgage,118000,11.96,60,Private Sector,200000,840,0,21,15811,0.118,0.59,0
CUST_001871,Mortgage,964000,6.42,18,Government,200000,729,0,24,7234,3.2133,4.82,0
CUST_001872,Medical,739000,11.46,36,Freelancer,200000,695,2,39,18966,1.2317,3.695,0
CUST_001873,Credit Card,525000,7.53,12,Government,200000,590,1,43,20945,2.625,2.625,0
CUST_001874,Education Loan,757000,12.21,60,Freelancer,200000,751,1,41,16335,0.757,3.785,0
CUST_001875,Medical,222000,10.75,60,Freelancer,,660,2,33,7952,0.222,1.11,0
CUST_001876,Credit Card,466000,12.54,24,Freelancer,200000,468,0,48,14699,1.165,2.33,0
CUST_001877,Credit Card,689000,7.07,36,Government,216706.54,607,1,42,2744,1.0598,3.1794,0
CUST_001878,Education Loan,935000,7.47,36,Private Sector,200000,653,2,35,10175,1.5583,4.675,0
CUST_001879,Business Expansion,846000,12.52,6,Freelancer,200000,540,1,38,3868,8.46,4.23,0
CUST_001880,Credit Card,873000,11.55,18,Private Sector,200000,760,3,36,12645,2.91,4.365,0
CUST_001881,Credit Card,569000,14.7,60,Private Sector,256000.78,670,0,29,22257,0.4445,2.2226,0
CUST_001882,Education Loan,351000,10.01,84,Business Owner,200000,594,2,56,1383,0.2507,1.755,0
CUST_001883,Mortgage,845000,11.55,24,,200000,,1,29,15805,2.1125,4.225,0
CUST_001884,Mortgage,521000,7.24,6,Private Sector,200000,873,1,55,6076,5.21,2.605,0
CUST_001885,Business Expansion,387000,8.07,180,Government,254672.93,,1,36,19319,0.1013,1.5196,0
CUST_001886,Vehicle,910000,6.82,18,Private Sector,200000,699,1,36,24983,3.0333,4.55,0
CUST_001887,Business Expansion,320000,11.25,36,Freelancer,200000,603,2,21,,0.5333,1.6,0
CUST_001888,Vehicle,380000,10.86,120,Freelancer,200000,689,2,48,10055,0.19,1.9,0
CUST_001889,Education Loan,480000,9.07,240,Business Owner,200000,604,1,33,20308,0.12,2.4,0
CUST_001890,Medical,688000,17.45,24,Private Sector,200000,489,1,32,19665,1.72,3.44,1
CUST_001891,Mortgage,92000,6.17,60,Private Sector,200000,599,0,35,14874,0.092,0.46,0
CUST_001892,Medical,425000,4.2,12,Private Sector,200000,706,1,25,24477,2.125,2.125,0
CUST_001893,Vehicle,178000,9.32,180,Private Sector,200000,624,0,49,9653,0.0593,0.89,0
CUST_001894,Medical,496000,6.49,180,Government,200000,766,3,34,17971,0.1653,2.48,0
CUST_001895,Vehicle,1127000,5.01,120,Freelancer,303236.72,,1,39,22553,0.3717,3.7166,1
CUST_001896,Vehicle,206000,10.81,6,Business Owner,200000,612,0,42,6611,2.06,1.03,0
CUST_001897,Vehicle,494000,8.07,6,Private Sector,383880.38,629,1,23,18129,2.5737,1.2869,0
CUST_001898,Mortgage,222000,9.36,60,Unemployed,282184.72,621,2,50,7556,0.1573,0.7867,0
CUST_001899,Business Expansion,386000,4,12,Private Sector,200000,584,1,37,13553,1.93,1.93,0
CUST_001900,Mortgage,171000,4,120,Unemployed,200000,680,1,34,21878,0.0855,0.855,1
CUST_001901,Business Expansion,530000,14.27,84,Government,200000,533,2,32,15564,0.3786,2.65,0
CUST_001902,Mortgage,967000,12.4,60,Unemployed,200000,588,0,37,19593,0.967,4.835,0
CUST_001903,Vehicle,391000,7.95,180,Government,200000,664,1,30,18796,0.1303,1.955,0
CUST_001904,Credit Card,926000,8.87,60,Private Sector,200000,758,0,25,15359,0.926,4.63,0
CUST_001905,Credit Card,242000,12.79,84,Government,200000,643,1,57,10298,0.1729,1.21,0
CUST_001906,Vehicle,252000,8.61,24,Private Sector,200000,693,1,25,,0.63,1.26,0
CUST_001907,Education Loan,245000,5.7,24,Freelancer,200000,780,0,30,16581,0.6125,1.225,0
CUST_001908,Vehicle,421000,13.07,84,,200000,714,1,51,1972,0.3007,2.105,0
CUST_001909,Medical,486000,9.51,6,Government,200000,750,1,40,598,4.86,2.43,0
CUST_001910,Mortgage,528000,9.06,120,Private Sector,200000,611,0,37,,0.264,2.64,0
CUST_001911,Business Expansion,225000,10.11,180,Business Owner,200000,644,0,41,9606,0.075,1.125,1
CUST_001912,Business Expansion,956000,6.77,84,Business Owner,200000,697,2,29,23392,0.6829,4.78,0
CUST_001913,Education Loan,896000,4,6,Business Owner,200000,660,0,37,3624,8.96,4.48,0
CUST_001914,Medical,726000,13.39,24,Government,200000,537,1,37,17697,1.815,3.63,0
CUST_001915,Credit Card,152000,5.35,180,Government,200000,595,0,37,5591,0.0507,0.76,0
CUST_001916,Medical,651000,8.87,60,Business Owner,377609.23,696,2,21,15125,0.3448,1.724,0
CUST_001917,Vehicle,1736000,12.71,12,Government,435544.59,589,2,35,20175,3.9858,3.9858,1
CUST_001918,Medical,328000,10.49,120,Government,200000,497,1,36,11437,0.164,1.64,1
CUST_001919,Mortgage,221000,12.73,240,Business Owner,200000,773,2,32,19390,0.0552,1.105,0
CUST_001920,Education Loan,185000,18.11,180,Business Owner,200000,697,1,33,15484,0.0617,0.925,0
CUST_001921,Credit Card,866000,10.14,6,Unemployed,,584,1,34,1145,8.66,4.33,1
CUST_001922,Education Loan,118000,13.06,180,Government,200000,773,1,33,12133,0.0393,0.59,0
CUST_001923,Education Loan,111000,9.12,6,Private Sector,200000,646,0,27,5894,1.11,0.555,0
CUST_001924,Medical,448000,11.19,36,Private Sector,200000,724,1,29,18055,0.7467,2.24,0
CUST_001925,Vehicle,649000,8.03,24,Government,200000,708,2,42,1711,1.6225,3.245,0
CUST_001926,Mortgage,415000,8.08,24,Private Sector,200000,646,1,33,14670,1.0375,2.075,0
CUST_001927,Mortgage,214000,4,18,Government,200000,807,1,37,3593,0.7133,1.07,0
CUST_001928,Business Expansion,877000,11.35,36,Private Sector,200000,472,1,50,18406,1.4617,4.385,1
CUST_001929,Mortgage,524000,9.33,240,Freelancer,386368.32,737,0,21,,0.0678,1.3562,0
CUST_001930,Business Expansion,377000,12.77,36,Freelancer,200000,658,0,21,15080,0.6283,1.885,0
CUST_001931,Business Expansion,681000,5.3,120,Government,200000,650,1,37,7568,0.3405,3.405,0
CUST_001932,Vehicle,311000,13.8,84,Unemployed,200000,551,1,21,13133,0.2221,1.555,0
CUST_001933,Vehicle,378000,12.2,12,Private Sector,212824.47,711,3,34,,1.7761,1.7761,0
CUST_001934,Vehicle,882000,13.4,120,Government,233214.85,614,1,43,3321,0.3782,3.7819,0
CUST_001935,Vehicle,643000,12.06,6,Freelancer,200000,701,1,36,11290,6.43,3.215,0
CUST_001936,Vehicle,690000,12.5,240,Private Sector,200000,,1,38,,0.1725,3.45,0
CUST_001937,Mortgage,297000,14.59,36,Government,200000,,4,35,7213,0.495,1.485,0
CUST_001938,Medical,279000,13.19,240,Private Sector,200000,677,0,28,11988,0.0697,1.395,0
